candidate_id,department,admit
943619,F,Rejected
927684,D,Rejected
940132,F,Rejected
943815,F,Rejected
923344,D,Admitted
925819,D,Rejected
905902,A,Admitted
923691,D,Admitted
910330,B,Admitted
920676,C,Rejected
916045,C,Rejected
926016,D,Rejected
927727,D,Rejected
907475,B,Admitted
907171,B,Admitted
934716,E,Admitted
931765,D,Rejected
912133,B,Rejected
923924,D,Admitted
903836,A,Rejected
942982,F,Rejected
943549,F,Rejected
922592,C,Rejected
931468,D,Rejected
934710,E,Admitted
915094,C,Rejected
935965,E,Rejected
910813,B,Rejected
912616,B,Rejected
945589,F,Rejected
939271,F,Rejected
903064,A,Rejected
896841,A,Admitted
928203,D,Admitted
906961,B,Admitted
900962,A,Admitted
928947,D,Admitted
904964,A,Rejected
928516,D,Admitted
900750,A,Admitted
935355,E,Rejected
910047,B,Admitted
940413,F,Rejected
914227,C,Admitted
928477,D,Admitted
908132,B,Admitted
944580,F,Rejected
932032,E,Admitted
906931,B,Admitted
934683,E,Admitted
929304,D,Rejected
899227,A,Admitted
916926,C,Admitted
929681,D,Rejected
903846,A,Rejected
923222,C,Rejected
917343,C,Admitted
901262,A,Admitted
897494,A,Admitted
914427,C,Admitted
923653,D,Admitted
940349,F,Rejected
930468,D,Rejected
902424,A,Rejected
907600,B,Admitted
920293,C,Rejected
904545,A,Rejected
939543,F,Rejected
936766,E,Rejected
906141,A,Admitted
918114,C,Admitted
900418,A,Admitted
915152,C,Rejected
940232,F,Rejected
925444,D,Rejected
921008,C,Rejected
935897,E,Rejected
900027,A,Admitted
915814,C,Rejected
928778,D,Admitted
939798,F,Rejected
921728,C,Rejected
899434,A,Admitted
898405,A,Admitted
934621,E,Admitted
944091,F,Rejected
918867,C,Admitted
927364,D,Rejected
932643,E,Rejected
927232,D,Rejected
943448,F,Rejected
924518,D,Admitted
934085,E,Admitted
936780,E,Rejected
924028,D,Admitted
918302,C,Admitted
915860,C,Rejected
897471,A,Admitted
925293,D,Rejected
901012,A,Admitted
936883,E,Rejected
906024,A,Admitted
937303,E,Rejected
916573,C,Rejected
945915,F,Rejected
931646,D,Rejected
915696,C,Rejected
910903,B,Rejected
921669,C,Rejected
916205,C,Rejected
908099,B,Admitted
911148,B,Rejected
906747,B,Admitted
937563,E,Rejected
928769,D,Admitted
905908,A,Admitted
916251,C,Rejected
945367,F,Rejected
944687,F,Rejected
910620,B,Rejected
931398,D,Rejected
919127,C,Rejected
922059,C,Rejected
917830,C,Admitted
933250,E,Rejected
939977,F,Rejected
900099,A,Admitted
942952,F,Rejected
900768,A,Admitted
903612,A,Rejected
926757,D,Rejected
910446,B,Admitted
914001,C,Admitted
905640,A,Admitted
907478,B,Admitted
935948,E,Rejected
942607,F,Admitted
943084,F,Rejected
911742,B,Rejected
914303,C,Admitted
943575,F,Rejected
907073,B,Admitted
897025,A,Admitted
903205,A,Rejected
922954,C,Rejected
907639,B,Admitted
902080,A,Admitted
944272,F,Rejected
916769,C,Admitted
930786,D,Rejected
912463,B,Rejected
897188,A,Admitted
900545,A,Admitted
929574,D,Rejected
929742,D,Rejected
898552,A,Admitted
910368,B,Admitted
903845,A,Rejected
935641,E,Rejected
913822,C,Admitted
918164,C,Admitted
921491,C,Rejected
931932,D,Rejected
902271,A,Rejected
903862,A,Rejected
920519,C,Rejected
904726,A,Rejected
917273,C,Admitted
928192,D,Admitted
907354,B,Admitted
922996,C,Rejected
943188,F,Rejected
899232,A,Admitted
925120,D,Rejected
930621,D,Rejected
904837,A,Rejected
924360,D,Admitted
936632,E,Rejected
897410,A,Admitted
918342,C,Admitted
943969,F,Rejected
915592,C,Rejected
945068,F,Rejected
925333,D,Rejected
914861,C,Rejected
919683,C,Rejected
923358,D,Admitted
933817,E,Rejected
916233,C,Rejected
922877,C,Rejected
898335,A,Admitted
899956,A,Admitted
920106,C,Rejected
904966,A,Rejected
918351,C,Admitted
919344,C,Rejected
903118,A,Rejected
941301,F,Rejected
921749,C,Rejected
932275,E,Admitted
922753,C,Rejected
913865,C,Admitted
929531,D,Rejected
898999,A,Admitted
944662,F,Rejected
922678,C,Rejected
924385,D,Admitted
933601,E,Rejected
909948,B,Admitted
899836,A,Admitted
926108,D,Rejected
897352,A,Admitted
908071,B,Admitted
901087,A,Admitted
943255,F,Rejected
935184,E,Rejected
940004,F,Rejected
938344,E,Rejected
904373,A,Rejected
920244,C,Rejected
944325,F,Rejected
928900,D,Admitted
922844,C,Rejected
928700,D,Admitted
936295,E,Rejected
933565,E,Rejected
939187,F,Rejected
902231,A,Rejected
897762,A,Admitted
932312,E,Admitted
909799,B,Admitted
937831,E,Rejected
918471,C,Admitted
918655,C,Admitted
922980,C,Rejected
906477,A,Admitted
917244,C,Admitted
915399,C,Rejected
911314,B,Rejected
925593,D,Rejected
917627,C,Admitted
907991,B,Admitted
941679,F,Rejected
920982,C,Rejected
903023,A,Rejected
912656,B,Rejected
916122,C,Rejected
941326,F,Rejected
915953,C,Rejected
910895,B,Rejected
910154,B,Admitted
903721,A,Rejected
908170,B,Admitted
898242,A,Admitted
930134,D,Rejected
934212,E,Admitted
929684,D,Rejected
909096,B,Admitted
937078,E,Rejected
906498,A,Admitted
915290,C,Rejected
915398,C,Rejected
932608,E,Rejected
929887,D,Rejected
898016,A,Admitted
932709,E,Rejected
902832,A,Rejected
944670,F,Rejected
914012,C,Admitted
923045,C,Rejected
942598,F,Admitted
930518,D,Rejected
908251,B,Admitted
935770,E,Rejected
906937,B,Admitted
912081,B,Rejected
913941,C,Admitted
905258,A,Rejected
898220,A,Admitted
898277,A,Admitted
906641,A,Rejected
919404,C,Rejected
931853,D,Rejected
911779,B,Rejected
944509,F,Rejected
916074,C,Rejected
936650,E,Rejected
932672,E,Rejected
902540,A,Rejected
920050,C,Rejected
939807,F,Rejected
930351,D,Rejected
924236,D,Admitted
937709,E,Rejected
899379,A,Admitted
923443,D,Admitted
905456,A,Rejected
910495,B,Admitted
926429,D,Rejected
908455,B,Admitted
921889,C,Rejected
935201,E,Rejected
915911,C,Rejected
934564,E,Admitted
899377,A,Admitted
945437,F,Rejected
921632,C,Rejected
928503,D,Admitted
940958,F,Rejected
936528,E,Rejected
928414,D,Admitted
918435,C,Admitted
939370,F,Rejected
908006,B,Admitted
903543,A,Rejected
940688,F,Rejected
914229,C,Admitted
939441,F,Rejected
902438,A,Rejected
919714,C,Rejected
899973,A,Admitted
915551,C,Rejected
930478,D,Rejected
946153,F,Rejected
911855,B,Rejected
927445,D,Rejected
929039,D,Admitted
937756,E,Rejected
897813,A,Admitted
932091,E,Admitted
896522,A,Admitted
939272,F,Rejected
935980,E,Rejected
944282,F,Rejected
942137,F,Rejected
905396,A,Rejected
934913,E,Admitted
907460,B,Admitted
942801,F,Rejected
932241,E,Admitted
908423,B,Admitted
913913,C,Admitted
928322,D,Admitted
933991,E,Rejected
904807,A,Rejected
914173,C,Admitted
914793,C,Rejected
901052,A,Admitted
938726,F,Rejected
921939,C,Rejected
896542,A,Admitted
914295,C,Admitted
912122,B,Rejected
945205,F,Rejected
935978,E,Rejected
931191,D,Rejected
942418,F,Rejected
914561,C,Rejected
937921,E,Rejected
938058,E,Rejected
906137,A,Admitted
910989,B,Rejected
920915,C,Rejected
904184,A,Rejected
938673,F,Rejected
918531,C,Admitted
933017,E,Rejected
926042,D,Rejected
926815,D,Rejected
898271,A,Admitted
929088,D,Admitted
930575,D,Rejected
914272,C,Admitted
921994,C,Rejected
944036,F,Rejected
937179,E,Rejected
917580,C,Admitted
910642,B,Rejected
921590,C,Rejected
901411,A,Admitted
909604,B,Admitted
903437,A,Rejected
911501,B,Rejected
927189,D,Rejected
905028,A,Rejected
925545,D,Rejected
930050,D,Rejected
927480,D,Rejected
929861,D,Rejected
897757,A,Admitted
925686,D,Rejected
902807,A,Rejected
898772,A,Admitted
943772,F,Rejected
939468,F,Rejected
898414,A,Admitted
914710,C,Rejected
935910,E,Rejected
922522,C,Rejected
940372,F,Rejected
916995,C,Admitted
932361,E,Admitted
911293,B,Rejected
922495,C,Rejected
915105,C,Rejected
897554,A,Admitted
916139,C,Rejected
944586,F,Rejected
927868,D,Admitted
929113,D,Admitted
917012,C,Admitted
906463,A,Admitted
914021,C,Admitted
918568,C,Admitted
908740,B,Admitted
900865,A,Admitted
944569,F,Rejected
901314,A,Admitted
936073,E,Rejected
943778,F,Rejected
914104,C,Admitted
940945,F,Rejected
919001,C,Rejected
897568,A,Admitted
923803,D,Admitted
923868,D,Admitted
933009,E,Rejected
939329,F,Rejected
901540,A,Admitted
937596,E,Rejected
914688,C,Rejected
932776,E,Rejected
899305,A,Admitted
926408,D,Rejected
921996,C,Rejected
903108,A,Rejected
923063,C,Rejected
896506,A,Admitted
909301,B,Admitted
906351,A,Admitted
903282,A,Rejected
924580,D,Admitted
945365,F,Rejected
928986,D,Admitted
943349,F,Rejected
896527,A,Admitted
920746,C,Rejected
945662,F,Rejected
917547,C,Admitted
905627,A,Admitted
931674,D,Rejected
912025,B,Rejected
925260,D,Rejected
922311,C,Rejected
930186,D,Rejected
942591,F,Admitted
909105,B,Admitted
899659,A,Admitted
911235,B,Rejected
930806,D,Rejected
943822,F,Rejected
902771,A,Rejected
925130,D,Rejected
904488,A,Rejected
896674,A,Admitted
913624,C,Admitted
924575,D,Admitted
926283,D,Rejected
923887,D,Admitted
918318,C,Admitted
939060,F,Rejected
945049,F,Rejected
942253,F,Rejected
921009,C,Rejected
940453,F,Rejected
937508,E,Rejected
925009,D,Rejected
919551,C,Rejected
902507,A,Rejected
919523,C,Rejected
898315,A,Admitted
938013,E,Rejected
922095,C,Rejected
944357,F,Rejected
908329,B,Admitted
942785,F,Rejected
918167,C,Admitted
944142,F,Rejected
909844,B,Admitted
920618,C,Rejected
903628,A,Rejected
899307,A,Admitted
924253,D,Admitted
911859,B,Rejected
943966,F,Rejected
897121,A,Admitted
918468,C,Admitted
910385,B,Admitted
913125,B,Rejected
935342,E,Rejected
923162,C,Rejected
945538,F,Rejected
914381,C,Admitted
923461,D,Admitted
918969,C,Rejected
910738,B,Rejected
925582,D,Rejected
942540,F,Admitted
932131,E,Admitted
900214,A,Admitted
897406,A,Admitted
937158,E,Rejected
925152,D,Rejected
926863,D,Rejected
941528,F,Rejected
912811,B,Rejected
910082,B,Admitted
912844,B,Rejected
913570,C,Admitted
941874,F,Rejected
906342,A,Admitted
925390,D,Rejected
937604,E,Rejected
901917,A,Admitted
925588,D,Rejected
926337,D,Rejected
903476,A,Rejected
896952,A,Admitted
926005,D,Rejected
930983,D,Rejected
899596,A,Admitted
944029,F,Rejected
937060,E,Rejected
905274,A,Rejected
925721,D,Rejected
899910,A,Admitted
937910,E,Rejected
942018,F,Rejected
901416,A,Admitted
945103,F,Rejected
920341,C,Rejected
901583,A,Admitted
919550,C,Rejected
903842,A,Rejected
939061,F,Rejected
912095,B,Rejected
930788,D,Rejected
928433,D,Admitted
941489,F,Rejected
916336,C,Rejected
910640,B,Rejected
943808,F,Rejected
941003,F,Rejected
909176,B,Admitted
921013,C,Rejected
911867,B,Rejected
922329,C,Rejected
915963,C,Rejected
942909,F,Rejected
902969,A,Rejected
942997,F,Rejected
900720,A,Admitted
914360,C,Admitted
921411,C,Rejected
941957,F,Rejected
902075,A,Admitted
918925,C,Admitted
912787,B,Rejected
908583,B,Admitted
938052,E,Rejected
898388,A,Admitted
920132,C,Rejected
914452,C,Admitted
926619,D,Rejected
904111,A,Rejected
908015,B,Admitted
934034,E,Rejected
937259,E,Rejected
904200,A,Rejected
931826,D,Rejected
908580,B,Admitted
944863,F,Rejected
933009,E,Rejected
940930,F,Rejected
944201,F,Rejected
930888,D,Rejected
938490,F,Admitted
917688,C,Admitted
938032,E,Rejected
941637,F,Rejected
905095,A,Rejected
944333,F,Rejected
937210,E,Rejected
939466,F,Rejected
901920,A,Admitted
922463,C,Rejected
938212,E,Rejected
897818,A,Admitted
938840,F,Rejected
933760,E,Rejected
902691,A,Rejected
945489,F,Rejected
908823,B,Admitted
942167,F,Rejected
914976,C,Rejected
917287,C,Admitted
928587,D,Admitted
896677,A,Admitted
912872,B,Rejected
941938,F,Rejected
942445,F,Rejected
923999,D,Admitted
910461,B,Admitted
910586,B,Admitted
931044,D,Rejected
920995,C,Rejected
897616,A,Admitted
928114,D,Admitted
933904,E,Rejected
915430,C,Rejected
903413,A,Rejected
906547,A,Rejected
904064,A,Rejected
919421,C,Rejected
905052,A,Rejected
931231,D,Rejected
912326,B,Rejected
909643,B,Admitted
915332,C,Rejected
906990,B,Admitted
898256,A,Admitted
922304,C,Rejected
911040,B,Rejected
944002,F,Rejected
938109,E,Rejected
939880,F,Rejected
933964,E,Rejected
907864,B,Admitted
922877,C,Rejected
941080,F,Rejected
922458,C,Rejected
940816,F,Rejected
921979,C,Rejected
939499,F,Rejected
918514,C,Admitted
915945,C,Rejected
906693,A,Rejected
914435,C,Admitted
940933,F,Rejected
916217,C,Rejected
945740,F,Rejected
939618,F,Rejected
916935,C,Admitted
926491,D,Rejected
917942,C,Admitted
932436,E,Admitted
911621,B,Rejected
939488,F,Rejected
934731,E,Admitted
917655,C,Admitted
919647,C,Rejected
904411,A,Rejected
936916,E,Rejected
923623,D,Admitted
908962,B,Admitted
904990,A,Rejected
930229,D,Rejected
942202,F,Rejected
907590,B,Admitted
934311,E,Admitted
902132,A,Rejected
916924,C,Admitted
905936,A,Admitted
922842,C,Rejected
930614,D,Rejected
896937,A,Admitted
927642,D,Rejected
902536,A,Rejected
923721,D,Admitted
943083,F,Rejected
905084,A,Rejected
934633,E,Admitted
907017,B,Admitted
925935,D,Rejected
911515,B,Rejected
927704,D,Rejected
901009,A,Admitted
917809,C,Admitted
939899,F,Rejected
930485,D,Rejected
904649,A,Rejected
925950,D,Rejected
915328,C,Rejected
897901,A,Admitted
945224,F,Rejected
920911,C,Rejected
915839,C,Rejected
912733,B,Rejected
916714,C,Rejected
918945,C,Admitted
912562,B,Rejected
915181,C,Rejected
925225,D,Rejected
936194,E,Rejected
917145,C,Admitted
909508,B,Admitted
929903,D,Rejected
908701,B,Admitted
905619,A,Admitted
916089,C,Rejected
908842,B,Admitted
922239,C,Rejected
919452,C,Rejected
941355,F,Rejected
923635,D,Admitted
945208,F,Rejected
930753,D,Rejected
921947,C,Rejected
909736,B,Admitted
924308,D,Admitted
938155,E,Rejected
910087,B,Admitted
899891,A,Admitted
909752,B,Admitted
922781,C,Rejected
935588,E,Rejected
936364,E,Rejected
927104,D,Rejected
945307,F,Rejected
903742,A,Rejected
900933,A,Admitted
915698,C,Rejected
939791,F,Rejected
914612,C,Rejected
899847,A,Admitted
924291,D,Admitted
941940,F,Rejected
938748,F,Rejected
907054,B,Admitted
942762,F,Admitted
931083,D,Rejected
929307,D,Rejected
913188,C,Admitted
930580,D,Rejected
935370,E,Rejected
905257,A,Rejected
911883,B,Rejected
938826,F,Rejected
919025,C,Rejected
929880,D,Rejected
920350,C,Rejected
907404,B,Admitted
927046,D,Rejected
928260,D,Admitted
910629,B,Rejected
935100,E,Admitted
898383,A,Admitted
908956,B,Admitted
916133,C,Rejected
911085,B,Rejected
915739,C,Rejected
909812,B,Admitted
938576,F,Admitted
915900,C,Rejected
917310,C,Admitted
936815,E,Rejected
924422,D,Admitted
931754,D,Rejected
933746,E,Rejected
901236,A,Admitted
941033,F,Rejected
906687,A,Rejected
908681,B,Admitted
926995,D,Rejected
921429,C,Rejected
937974,E,Rejected
924002,D,Admitted
923737,D,Admitted
901449,A,Admitted
903341,A,Rejected
913616,C,Admitted
916770,C,Admitted
945376,F,Rejected
898424,A,Admitted
921624,C,Rejected
942871,F,Rejected
939161,F,Rejected
935152,E,Rejected
924783,D,Rejected
921773,C,Rejected
924520,D,Admitted
905548,A,Admitted
917614,C,Admitted
916700,C,Rejected
902415,A,Rejected
898045,A,Admitted
924143,D,Admitted
939876,F,Rejected
919173,C,Rejected
921548,C,Rejected
913365,C,Admitted
938814,F,Rejected
929757,D,Rejected
940556,F,Rejected
931050,D,Rejected
933737,E,Rejected
914935,C,Rejected
924315,D,Admitted
917271,C,Admitted
915545,C,Rejected
922420,C,Rejected
907732,B,Admitted
901858,A,Admitted
911708,B,Rejected
944718,F,Rejected
932942,E,Rejected
942875,F,Rejected
937488,E,Rejected
899198,A,Admitted
937190,E,Rejected
896852,A,Admitted
905982,A,Admitted
912451,B,Rejected
932790,E,Rejected
931605,D,Rejected
936644,E,Rejected
912613,B,Rejected
943295,F,Rejected
910463,B,Admitted
936350,E,Rejected
910475,B,Admitted
945084,F,Rejected
908421,B,Admitted
909859,B,Admitted
931419,D,Rejected
904516,A,Rejected
897469,A,Admitted
911600,B,Rejected
921742,C,Rejected
920542,C,Rejected
917593,C,Admitted
921357,C,Rejected
908765,B,Admitted
941232,F,Rejected
900783,A,Admitted
908792,B,Admitted
899753,A,Admitted
904440,A,Rejected
927870,D,Admitted
898289,A,Admitted
925981,D,Rejected
901829,A,Admitted
896892,A,Admitted
923416,D,Admitted
936255,E,Rejected
932652,E,Rejected
931196,D,Rejected
906674,A,Rejected
916017,C,Rejected
923902,D,Admitted
900664,A,Admitted
943569,F,Rejected
924143,D,Admitted
909884,B,Admitted
917890,C,Admitted
909334,B,Admitted
908678,B,Admitted
917770,C,Admitted
921045,C,Rejected
921058,C,Rejected
903323,A,Rejected
922934,C,Rejected
917651,C,Admitted
898141,A,Admitted
944929,F,Rejected
922238,C,Rejected
904987,A,Rejected
898435,A,Admitted
909453,B,Admitted
919878,C,Rejected
940923,F,Rejected
898942,A,Admitted
944849,F,Rejected
904805,A,Rejected
939604,F,Rejected
939755,F,Rejected
944542,F,Rejected
907680,B,Admitted
911159,B,Rejected
937512,E,Rejected
945650,F,Rejected
897157,A,Admitted
909788,B,Admitted
905371,A,Rejected
914534,C,Rejected
908087,B,Admitted
931979,E,Admitted
945545,F,Rejected
924767,D,Admitted
914015,C,Admitted
905923,A,Admitted
939246,F,Rejected
933740,E,Rejected
915305,C,Rejected
907395,B,Admitted
907169,B,Admitted
941242,F,Rejected
933866,E,Rejected
922785,C,Rejected
916195,C,Rejected
903892,A,Rejected
921068,C,Rejected
918592,C,Admitted
905699,A,Admitted
927351,D,Rejected
920920,C,Rejected
897069,A,Admitted
903755,A,Rejected
923118,C,Rejected
926959,D,Rejected
924889,D,Rejected
897644,A,Admitted
936378,E,Rejected
901327,A,Admitted
944209,F,Rejected
944779,F,Rejected
912313,B,Rejected
908207,B,Admitted
922347,C,Rejected
916225,C,Rejected
912276,B,Rejected
919044,C,Rejected
920214,C,Rejected
917886,C,Admitted
912147,B,Rejected
920082,C,Rejected
939442,F,Rejected
933752,E,Rejected
932860,E,Rejected
913517,C,Admitted
946107,F,Rejected
901008,A,Admitted
908020,B,Admitted
902832,A,Rejected
919854,C,Rejected
919228,C,Rejected
909222,B,Admitted
928636,D,Admitted
933995,E,Rejected
938574,F,Admitted
909202,B,Admitted
912009,B,Rejected
914685,C,Rejected
936878,E,Rejected
918536,C,Admitted
906138,A,Admitted
945033,F,Rejected
932925,E,Rejected
922549,C,Rejected
923972,D,Admitted
920630,C,Rejected
938311,E,Rejected
925717,D,Rejected
912519,B,Rejected
939209,F,Rejected
916202,C,Rejected
915418,C,Rejected
917334,C,Admitted
920625,C,Rejected
903263,A,Rejected
918334,C,Admitted
939076,F,Rejected
942428,F,Rejected
944352,F,Rejected
926762,D,Rejected
945528,F,Rejected
931373,D,Rejected
918054,C,Admitted
902998,A,Rejected
937532,E,Rejected
900078,A,Admitted
899372,A,Admitted
931975,E,Admitted
929654,D,Rejected
907040,B,Admitted
924251,D,Admitted
937380,E,Rejected
903163,A,Rejected
937116,E,Rejected
896715,A,Admitted
925096,D,Rejected
938096,E,Rejected
935365,E,Rejected
898655,A,Admitted
906060,A,Admitted
904509,A,Rejected
936146,E,Rejected
911035,B,Rejected
907863,B,Admitted
939364,F,Rejected
924869,D,Rejected
919530,C,Rejected
900161,A,Admitted
927316,D,Rejected
927209,D,Rejected
938701,F,Rejected
900711,A,Admitted
900285,A,Admitted
907470,B,Admitted
911988,B,Rejected
941745,F,Rejected
944229,F,Rejected
926994,D,Rejected
923543,D,Admitted
900395,A,Admitted
918004,C,Admitted
923542,D,Admitted
940717,F,Rejected
938515,F,Admitted
939145,F,Rejected
921382,C,Rejected
944698,F,Rejected
899090,A,Admitted
905138,A,Rejected
912454,B,Rejected
924497,D,Admitted
917390,C,Admitted
919200,C,Rejected
937790,E,Rejected
936012,E,Rejected
911537,B,Rejected
930570,D,Rejected
917554,C,Admitted
917909,C,Admitted
910292,B,Admitted
918110,C,Admitted
902124,A,Rejected
934350,E,Admitted
929272,D,Admitted
935505,E,Rejected
902926,A,Rejected
917416,C,Admitted
937917,E,Rejected
944153,F,Rejected
918165,C,Admitted
922933,C,Rejected
943583,F,Rejected
897606,A,Admitted
911508,B,Rejected
920571,C,Rejected
916357,C,Rejected
921346,C,Rejected
901013,A,Admitted
901200,A,Admitted
939436,F,Rejected
930145,D,Rejected
908811,B,Admitted
898928,A,Admitted
935800,E,Rejected
935642,E,Rejected
924801,D,Rejected
905937,A,Admitted
897665,A,Admitted
939541,F,Rejected
911242,B,Rejected
931587,D,Rejected
909376,B,Admitted
934672,E,Admitted
906932,B,Admitted
901092,A,Admitted
906824,B,Admitted
896759,A,Admitted
924123,D,Admitted
919582,C,Rejected
929234,D,Admitted
905615,A,Admitted
942491,F,Rejected
918372,C,Admitted
927838,D,Rejected
912515,B,Rejected
934427,E,Admitted
918484,C,Admitted
919636,C,Rejected
900231,A,Admitted
944369,F,Rejected
940689,F,Rejected
919071,C,Rejected
906352,A,Admitted
918044,C,Admitted
905817,A,Admitted
917979,C,Admitted
941718,F,Rejected
934685,E,Admitted
898750,A,Admitted
926200,D,Rejected
911752,B,Rejected
944116,F,Rejected
912600,B,Rejected
901496,A,Admitted
936371,E,Rejected
927876,D,Admitted
898518,A,Admitted
